,state,fips,cases,deaths,employed-sugar-intake-daily,Winning Party,Democrats,Republicans
15835,Kansas,20,890680,9632,32.4,Republicans,0,1
15836,Kansas,20,890703,9645,32.4,Republicans,0,1
15837,Kansas,20,890703,9645,32.4,Republicans,0,1
15838,Kansas,20,890703,9645,32.4,Republicans,0,1
15839,Kansas,20,890703,9645,32.4,Republicans,0,1
15840,Kansas,20,890703,9645,32.4,Republicans,0,1
15841,Kansas,20,893309,9645,32.4,Republicans,0,1
15842,Kansas,20,893319,9645,32.4,Republicans,0,1
15843,Kansas,20,893319,9651,32.4,Republicans,0,1
15844,Vermont,50,1,0,16.7,Democrats,1,0
15845,Vermont,50,1,0,16.7,Democrats,1,0
15846,Vermont,50,1,0,16.7,Democrats,1,0
15847,Vermont,50,1,0,16.7,Democrats,1,0
15848,Vermont,50,2,0,16.7,Democrats,1,0
15849,Vermont,50,2,0,16.7,Democrats,1,0
15850,Vermont,50,2,0,16.7,Democrats,1,0
15851,Vermont,50,5,0,16.7,Democrats,1,0
15852,Vermont,50,8,0,16.7,Democrats,1,0
15853,Vermont,50,12,0,16.7,Democrats,1,0
15854,Vermont,50,14,0,16.7,Democrats,1,0
15855,Vermont,50,19,0,16.7,Democrats,1,0
15856,Vermont,50,22,2,16.7,Democrats,1,0
15857,Vermont,50,29,2,16.7,Democrats,1,0
15858,Vermont,50,49,2,16.7,Democrats,1,0
15859,Vermont,50,52,2,16.7,Democrats,1,0
15860,Vermont,50,75,2,16.7,Democrats,1,0
15861,Vermont,50,95,7,16.7,Democrats,1,0
15862,Vermont,50,123,8,16.7,Democrats,1,0
15863,Vermont,50,158,9,16.7,Democrats,1,0
15864,Vermont,50,184,10,16.7,Democrats,1,0
15865,Vermont,50,211,12,16.7,Democrats,1,0
15866,Vermont,50,235,12,16.7,Democrats,1,0
15867,Vermont,50,256,12,16.7,Democrats,1,0
15868,Vermont,50,293,13,16.7,Democrats,1,0
15869,Vermont,50,321,16,16.7,Democrats,1,0
15870,Vermont,50,338,17,16.7,Democrats,1,0
15871,Vermont,50,389,17,16.7,Democrats,1,0
15872,Vermont,50,461,20,16.7,Democrats,1,0
15873,Vermont,50,512,22,16.7,Democrats,1,0
15874,Vermont,50,543,23,16.7,Democrats,1,0
15875,Vermont,50,575,23,16.7,Democrats,1,0
15876,Vermont,50,605,23,16.7,Democrats,1,0
15877,Vermont,50,628,23,16.7,Democrats,1,0
15878,Vermont,50,679,24,16.7,Democrats,1,0
15879,Vermont,50,711,24,16.7,Democrats,1,0
15880,Vermont,50,727,26,16.7,Democrats,1,0
15881,Vermont,50,748,27,16.7,Democrats,1,0
15882,Vermont,50,752,28,16.7,Democrats,1,0
15883,Vermont,50,759,29,16.7,Democrats,1,0
15884,Vermont,50,768,34,16.7,Democrats,1,0
15885,Vermont,50,779,34,16.7,Democrats,1,0
15886,Vermont,50,803,36,16.7,Democrats,1,0
15887,Vermont,50,812,36,16.7,Democrats,1,0
15888,Vermont,50,816,37,16.7,Democrats,1,0
15889,Vermont,50,818,39,16.7,Democrats,1,0
15890,Vermont,50,823,39,16.7,Democrats,1,0
15891,Vermont,50,825,42,16.7,Democrats,1,0
15892,Vermont,50,827,43,16.7,Democrats,1,0
15893,Vermont,50,843,45,16.7,Democrats,1,0
15894,Vermont,50,851,45,16.7,Democrats,1,0
15895,Vermont,50,855,46,16.7,Democrats,1,0
15896,Vermont,50,862,46,16.7,Democrats,1,0
15897,Vermont,50,862,46,16.7,Democrats,1,0
15898,Vermont,50,866,48,16.7,Democrats,1,0
15899,Vermont,50,879,49,16.7,Democrats,1,0
15900,Vermont,50,886,50,16.7,Democrats,1,0
15901,Vermont,50,897,52,16.7,Democrats,1,0
15902,Vermont,50,902,52,16.7,Democrats,1,0
15903,Vermont,50,907,52,16.7,Democrats,1,0
15904,Vermont,50,908,52,16.7,Democrats,1,0
15905,Vermont,50,916,53,16.7,Democrats,1,0
15906,Vermont,50,919,53,16.7,Democrats,1,0
15907,Vermont,50,921,53,16.7,Democrats,1,0
15908,Vermont,50,926,53,16.7,Democrats,1,0
15909,Vermont,50,926,53,16.7,Democrats,1,0
15910,Vermont,50,927,53,16.7,Democrats,1,0
15911,Vermont,50,929,53,16.7,Democrats,1,0
15912,Vermont,50,932,53,16.7,Democrats,1,0
15913,Vermont,50,933,53,16.7,Democrats,1,0
15914,Vermont,50,934,53,16.7,Democrats,1,0
15915,Vermont,50,940,54,16.7,Democrats,1,0
15916,Vermont,50,940,54,16.7,Democrats,1,0
15917,Vermont,50,944,54,16.7,Democrats,1,0
15918,Vermont,50,944,54,16.7,Democrats,1,0
15919,Vermont,50,950,54,16.7,Democrats,1,0
15920,Vermont,50,952,54,16.7,Democrats,1,0
15921,Vermont,50,954,54,16.7,Democrats,1,0
15922,Vermont,50,956,54,16.7,Democrats,1,0
15923,Vermont,50,962,54,16.7,Democrats,1,0
15924,Vermont,50,967,54,16.7,Democrats,1,0
15925,Vermont,50,971,54,16.7,Democrats,1,0
15926,Vermont,50,974,55,16.7,Democrats,1,0
15927,Vermont,50,975,55,16.7,Democrats,1,0
15928,Vermont,50,977,55,16.7,Democrats,1,0
15929,Vermont,50,981,55,16.7,Democrats,1,0
15930,Vermont,50,983,55,16.7,Democrats,1,0
15931,Vermont,50,988,55,16.7,Democrats,1,0
15932,Vermont,50,990,55,16.7,Democrats,1,0
15933,Vermont,50,1026,55,16.7,Democrats,1,0
15934,Vermont,50,1027,55,16.7,Democrats,1,0
15935,Vermont,50,1046,55,16.7,Democrats,1,0
15936,Vermont,50,1063,55,16.7,Democrats,1,0
15937,Vermont,50,1075,55,16.7,Democrats,1,0
15938,Vermont,50,1084,55,16.7,Democrats,1,0
15939,Vermont,50,1095,55,16.7,Democrats,1,0
15940,Vermont,50,1110,55,16.7,Democrats,1,0
15941,Vermont,50,1119,55,16.7,Democrats,1,0
15942,Vermont,50,1125,55,16.7,Democrats,1,0
15943,Vermont,50,1127,55,16.7,Democrats,1,0
15944,Vermont,50,1130,55,16.7,Democrats,1,0
15945,Vermont,50,1130,55,16.7,Democrats,1,0
15946,Vermont,50,1130,55,16.7,Democrats,1,0
15947,Vermont,50,1135,56,16.7,Democrats,1,0
15948,Vermont,50,1144,56,16.7,Democrats,1,0
15949,Vermont,50,1147,56,16.7,Democrats,1,0
15950,Vermont,50,1159,56,16.7,Democrats,1,0
15951,Vermont,50,1163,56,16.7,Democrats,1,0
15952,Vermont,50,1164,56,16.7,Democrats,1,0
15953,Vermont,50,1184,56,16.7,Democrats,1,0
15954,Vermont,50,1191,56,16.7,Democrats,1,0
15955,Vermont,50,1198,56,16.7,Democrats,1,0
15956,Vermont,50,1200,56,16.7,Democrats,1,0
15957,Vermont,50,1202,56,16.7,Democrats,1,0
15958,Vermont,50,1208,56,16.7,Democrats,1,0
15959,Vermont,50,1208,56,16.7,Democrats,1,0
15960,Vermont,50,1210,56,16.7,Democrats,1,0
15961,Vermont,50,1227,56,16.7,Democrats,1,0
15962,Vermont,50,1236,56,16.7,Democrats,1,0
15963,Vermont,50,1238,56,16.7,Democrats,1,0
15964,Vermont,50,1249,56,16.7,Democrats,1,0
15965,Vermont,50,1251,56,16.7,Democrats,1,0
15966,Vermont,50,1254,56,16.7,Democrats,1,0
15967,Vermont,50,1256,56,16.7,Democrats,1,0
15968,Vermont,50,1272,56,16.7,Democrats,1,0
15969,Vermont,50,1277,56,16.7,Democrats,1,0
15970,Vermont,50,1283,56,16.7,Democrats,1,0
15971,Vermont,50,1296,56,16.7,Democrats,1,0
15972,Vermont,50,1301,56,16.7,Democrats,1,0
15973,Vermont,50,1305,56,16.7,Democrats,1,0
15974,Vermont,50,1318,56,16.7,Democrats,1,0
15975,Vermont,50,1325,56,16.7,Democrats,1,0
15976,Vermont,50,1334,56,16.7,Democrats,1,0
15977,Vermont,50,1338,56,16.7,Democrats,1,0
15978,Vermont,50,1350,56,16.7,Democrats,1,0
15979,Vermont,50,1360,56,16.7,Democrats,1,0
15980,Vermont,50,1366,56,16.7,Democrats,1,0
15981,Vermont,50,1366,56,16.7,Democrats,1,0
15982,Vermont,50,1377,56,16.7,Democrats,1,0
15983,Vermont,50,1385,56,16.7,Democrats,1,0
15984,Vermont,50,1396,56,16.7,Democrats,1,0
15985,Vermont,50,1400,56,16.7,Democrats,1,0
15986,Vermont,50,1402,56,16.7,Democrats,1,0
15987,Vermont,50,1405,56,16.7,Democrats,1,0
15988,Vermont,50,1406,56,16.7,Democrats,1,0
15989,Vermont,50,1407,57,16.7,Democrats,1,0
15990,Vermont,50,1414,57,16.7,Democrats,1,0
15991,Vermont,50,1421,57,16.7,Democrats,1,0
15992,Vermont,50,1426,57,16.7,Democrats,1,0
15993,Vermont,50,1427,57,16.7,Democrats,1,0
15994,Vermont,50,1431,57,16.7,Democrats,1,0
15995,Vermont,50,1436,57,16.7,Democrats,1,0
15996,Vermont,50,1445,58,16.7,Democrats,1,0
15997,Vermont,50,1448,58,16.7,Democrats,1,0
15998,Vermont,50,1454,58,16.7,Democrats,1,0
15999,Vermont,50,1459,58,16.7,Democrats,1,0
16000,Vermont,50,1462,58,16.7,Democrats,1,0
16001,Vermont,50,1472,58,16.7,Democrats,1,0
16002,Vermont,50,1478,58,16.7,Democrats,1,0
16003,Vermont,50,1484,58,16.7,Democrats,1,0
16004,Vermont,50,1501,58,16.7,Democrats,1,0
16005,Vermont,50,1509,58,16.7,Democrats,1,0
16006,Vermont,50,1515,58,16.7,Democrats,1,0
16007,Vermont,50,1527,58,16.7,Democrats,1,0
16008,Vermont,50,1530,58,16.7,Democrats,1,0
16009,Vermont,50,1533,58,16.7,Democrats,1,0
16010,Vermont,50,1537,58,16.7,Democrats,1,0
16011,Vermont,50,1541,58,16.7,Democrats,1,0
16012,Vermont,50,1553,58,16.7,Democrats,1,0
16013,Vermont,50,1557,58,16.7,Democrats,1,0
16014,Vermont,50,1566,58,16.7,Democrats,1,0
16015,Vermont,50,1572,58,16.7,Democrats,1,0
16016,Vermont,50,1577,58,16.7,Democrats,1,0
16017,Vermont,50,1586,58,16.7,Democrats,1,0
16018,Vermont,50,1589,58,16.7,Democrats,1,0
16019,Vermont,50,1605,58,16.7,Democrats,1,0
16020,Vermont,50,1616,58,16.7,Democrats,1,0
16021,Vermont,50,1624,58,16.7,Democrats,1,0
16022,Vermont,50,1635,58,16.7,Democrats,1,0
16023,Vermont,50,1637,58,16.7,Democrats,1,0
16024,Vermont,50,1637,58,16.7,Democrats,1,0
16025,Vermont,50,1642,58,16.7,Democrats,1,0
16026,Vermont,50,1647,58,16.7,Democrats,1,0
16027,Vermont,50,1648,58,16.7,Democrats,1,0
16028,Vermont,50,1651,58,16.7,Democrats,1,0
16029,Vermont,50,1654,58,16.7,Democrats,1,0
16030,Vermont,50,1656,58,16.7,Democrats,1,0
16031,Vermont,50,1661,58,16.7,Democrats,1,0
16032,Vermont,50,1668,58,16.7,Democrats,1,0
16033,Vermont,50,1677,58,16.7,Democrats,1,0
16034,Vermont,50,1684,58,16.7,Democrats,1,0
16035,Vermont,50,1696,58,16.7,Democrats,1,0
16036,Vermont,50,1702,58,16.7,Democrats,1,0
16037,Vermont,50,1702,58,16.7,Democrats,1,0
16038,Vermont,50,1705,58,16.7,Democrats,1,0
16039,Vermont,50,1706,58,16.7,Democrats,1,0
16040,Vermont,50,1710,58,16.7,Democrats,1,0
16041,Vermont,50,1715,58,16.7,Democrats,1,0
16042,Vermont,50,1719,58,16.7,Democrats,1,0
16043,Vermont,50,1721,58,16.7,Democrats,1,0
16044,Vermont,50,1722,58,16.7,Democrats,1,0
16045,Vermont,50,1724,58,16.7,Democrats,1,0
16046,Vermont,50,1731,58,16.7,Democrats,1,0
16047,Vermont,50,1739,58,16.7,Democrats,1,0
16048,Vermont,50,1742,58,16.7,Democrats,1,0
16049,Vermont,50,1745,58,16.7,Democrats,1,0
16050,Vermont,50,1749,58,16.7,Democrats,1,0
16051,Vermont,50,1752,58,16.7,Democrats,1,0
16052,Vermont,50,1755,58,16.7,Democrats,1,0
16053,Vermont,50,1768,58,16.7,Democrats,1,0
16054,Vermont,50,1778,58,16.7,Democrats,1,0
16055,Vermont,50,1785,58,16.7,Democrats,1,0
16056,Vermont,50,1817,58,16.7,Democrats,1,0
16057,Vermont,50,1821,58,16.7,Democrats,1,0
16058,Vermont,50,1827,58,16.7,Democrats,1,0
16059,Vermont,50,1838,58,16.7,Democrats,1,0
16060,Vermont,50,1846,58,16.7,Democrats,1,0
16061,Vermont,50,1857,58,16.7,Democrats,1,0
16062,Vermont,50,1868,58,16.7,Democrats,1,0
16063,Vermont,50,1876,58,16.7,Democrats,1,0
16064,Vermont,50,1886,58,16.7,Democrats,1,0
16065,Vermont,50,1889,58,16.7,Democrats,1,0
16066,Vermont,50,1903,58,16.7,Democrats,1,0
16067,Vermont,50,1915,58,16.7,Democrats,1,0
16068,Vermont,50,1926,58,16.7,Democrats,1,0
16069,Vermont,50,1937,58,16.7,Democrats,1,0
16070,Vermont,50,1946,58,16.7,Democrats,1,0
16071,Vermont,50,1956,58,16.7,Democrats,1,0
16072,Vermont,50,1971,58,16.7,Democrats,1,0
16073,Vermont,50,1987,58,16.7,Democrats,1,0
16074,Vermont,50,2016,58,16.7,Democrats,1,0
16075,Vermont,50,2043,58,16.7,Democrats,1,0
16076,Vermont,50,2073,58,16.7,Democrats,1,0
16077,Vermont,50,2083,58,16.7,Democrats,1,0
16078,Vermont,50,2113,58,16.7,Democrats,1,0
16079,Vermont,50,2120,58,16.7,Democrats,1,0
16080,Vermont,50,2141,58,16.7,Democrats,1,0
16081,Vermont,50,2155,58,16.7,Democrats,1,0
16082,Vermont,50,2179,58,16.7,Democrats,1,0
16083,Vermont,50,2196,58,16.7,Democrats,1,0
16084,Vermont,50,2219,58,16.7,Democrats,1,0
16085,Vermont,50,2237,58,16.7,Democrats,1,0
16086,Vermont,50,2267,58,16.7,Democrats,1,0
16087,Vermont,50,2303,58,16.7,Democrats,1,0
16088,Vermont,50,2326,58,16.7,Democrats,1,0
16089,Vermont,50,2347,59,16.7,Democrats,1,0
16090,Vermont,50,2392,59,16.7,Democrats,1,0
16091,Vermont,50,2415,59,16.7,Democrats,1,0
16092,Vermont,50,2462,59,16.7,Democrats,1,0
16093,Vermont,50,2535,59,16.7,Democrats,1,0
16094,Vermont,50,2651,59,16.7,Democrats,1,0
16095,Vermont,50,2743,59,16.7,Democrats,1,0
16096,Vermont,50,2843,59,16.7,Democrats,1,0
16097,Vermont,50,2889,59,16.7,Democrats,1,0
16098,Vermont,50,3008,59,16.7,Democrats,1,0
16099,Vermont,50,3104,59,16.7,Democrats,1,0
16100,Vermont,50,3161,60,16.7,Democrats,1,0
16101,Vermont,50,3310,61,16.7,Democrats,1,0
16102,Vermont,50,3459,62,16.7,Democrats,1,0
16103,Vermont,50,3546,63,16.7,Democrats,1,0
16104,Vermont,50,3629,63,16.7,Democrats,1,0
16105,Vermont,50,3714,63,16.7,Democrats,1,0
16106,Vermont,50,3762,64,16.7,Democrats,1,0
16107,Vermont,50,3827,64,16.7,Democrats,1,0
16108,Vermont,50,3827,64,16.7,Democrats,1,0
16109,Vermont,50,4005,67,16.7,Democrats,1,0
16110,Vermont,50,4033,67,16.7,Democrats,1,0
16111,Vermont,50,4100,67,16.7,Democrats,1,0
16112,Vermont,50,4172,69,16.7,Democrats,1,0
16113,Vermont,50,4239,72,16.7,Democrats,1,0
16114,Vermont,50,4461,74,16.7,Democrats,1,0
16115,Vermont,50,4642,75,16.7,Democrats,1,0
16116,Vermont,50,4763,77,16.7,Democrats,1,0
16117,Vermont,50,4894,79,16.7,Democrats,1,0
16118,Vermont,50,5015,79,16.7,Democrats,1,0
16119,Vermont,50,5080,81,16.7,Democrats,1,0
16120,Vermont,50,5180,85,16.7,Democrats,1,0
16121,Vermont,50,5285,86,16.7,Democrats,1,0
16122,Vermont,50,5413,89,16.7,Democrats,1,0
16123,Vermont,50,5541,93,16.7,Democrats,1,0
16124,Vermont,50,5626,95,16.7,Democrats,1,0
16125,Vermont,50,5753,95,16.7,Democrats,1,0
16126,Vermont,50,5857,96,16.7,Democrats,1,0
16127,Vermont,50,5923,100,16.7,Democrats,1,0
16128,Vermont,50,6009,105,16.7,Democrats,1,0
16129,Vermont,50,6149,105,16.7,Democrats,1,0
16130,Vermont,50,6243,107,16.7,Democrats,1,0
16131,Vermont,50,6343,108,16.7,Democrats,1,0
16132,Vermont,50,6443,111,16.7,Democrats,1,0
16133,Vermont,50,6534,111,16.7,Democrats,1,0
16134,Vermont,50,6608,112,16.7,Democrats,1,0
16135,Vermont,50,6680,117,16.7,Democrats,1,0
16136,Vermont,50,6781,120,16.7,Democrats,1,0
16137,Vermont,50,6781,120,16.7,Democrats,1,0
16138,Vermont,50,6966,121,16.7,Democrats,1,0
16139,Vermont,50,7029,127,16.7,Democrats,1,0
16140,Vermont,50,7120,129,16.7,Democrats,1,0
16141,Vermont,50,7202,130,16.7,Democrats,1,0
16142,Vermont,50,7276,134,16.7,Democrats,1,0
16143,Vermont,50,7412,136,16.7,Democrats,1,0
16144,Vermont,50,7412,136,16.7,Democrats,1,0
16145,Vermont,50,7689,139,16.7,Democrats,1,0
16146,Vermont,50,7793,140,16.7,Democrats,1,0
16147,Vermont,50,7873,144,16.7,Democrats,1,0
16148,Vermont,50,8038,149,16.7,Democrats,1,0
16149,Vermont,50,8158,152,16.7,Democrats,1,0
16150,Vermont,50,8403,155,16.7,Democrats,1,0
16151,Vermont,50,8619,156,16.7,Democrats,1,0
16152,Vermont,50,8790,156,16.7,Democrats,1,0
16153,Vermont,50,8967,156,16.7,Democrats,1,0
16154,Vermont,50,9078,156,16.7,Democrats,1,0
16155,Vermont,50,9247,158,16.7,Democrats,1,0
16156,Vermont,50,9368,158,16.7,Democrats,1,0
16157,Vermont,50,9573,162,16.7,Democrats,1,0
16158,Vermont,50,9734,163,16.7,Democrats,1,0
16159,Vermont,50,9915,163,16.7,Democrats,1,0
16160,Vermont,50,10057,163,16.7,Democrats,1,0
16161,Vermont,50,10220,163,16.7,Democrats,1,0
16162,Vermont,50,10321,163,16.7,Democrats,1,0
16163,Vermont,50,10471,165,16.7,Democrats,1,0
16164,Vermont,50,10580,168,16.7,Democrats,1,0
16165,Vermont,50,10759,169,16.7,Democrats,1,0
16166,Vermont,50,10908,170,16.7,Democrats,1,0
16167,Vermont,50,11033,170,16.7,Democrats,1,0
16168,Vermont,50,11165,171,16.7,Democrats,1,0
16169,Vermont,50,11285,171,16.7,Democrats,1,0
16170,Vermont,50,11379,172,16.7,Democrats,1,0
16171,Vermont,50,11523,172,16.7,Democrats,1,0
16172,Vermont,50,11658,172,16.7,Democrats,1,0
16173,Vermont,50,11831,173,16.7,Democrats,1,0
16174,Vermont,50,11965,174,16.7,Democrats,1,0
16175,Vermont,50,12083,175,16.7,Democrats,1,0
16176,Vermont,50,12196,176,16.7,Democrats,1,0
16177,Vermont,50,12329,179,16.7,Democrats,1,0
16178,Vermont,50,12503,181,16.7,Democrats,1,0
16179,Vermont,50,12612,181,16.7,Democrats,1,0
16180,Vermont,50,12766,182,16.7,Democrats,1,0
16181,Vermont,50,12900,183,16.7,Democrats,1,0
16182,Vermont,50,13046,183,16.7,Democrats,1,0
16183,Vermont,50,13105,186,16.7,Democrats,1,0
16184,Vermont,50,13122,187,16.7,Democrats,1,0
16185,Vermont,50,13249,188,16.7,Democrats,1,0
16186,Vermont,50,13415,189,16.7,Democrats,1,0
16187,Vermont,50,13561,189,16.7,Democrats,1,0
16188,Vermont,50,13677,189,16.7,Democrats,1,0
16189,Vermont,50,13862,190,16.7,Democrats,1,0
16190,Vermont,50,13917,191,16.7,Democrats,1,0
16191,Vermont,50,13996,191,16.7,Democrats,1,0
16192,Vermont,50,14149,193,16.7,Democrats,1,0
16193,Vermont,50,14251,193,16.7,Democrats,1,0
16194,Vermont,50,14359,196,16.7,Democrats,1,0
16195,Vermont,50,14493,197,16.7,Democrats,1,0
16196,Vermont,50,14608,198,16.7,Democrats,1,0
16197,Vermont,50,14691,199,16.7,Democrats,1,0
16198,Vermont,50,14768,201,16.7,Democrats,1,0
16199,Vermont,50,14840,203,16.7,Democrats,1,0
16200,Vermont,50,14963,204,16.7,Democrats,1,0
16201,Vermont,50,15098,204,16.7,Democrats,1,0
16202,Vermont,50,15198,204,16.7,Democrats,1,0
16203,Vermont,50,15284,205,16.7,Democrats,1,0
16204,Vermont,50,15372,206,16.7,Democrats,1,0
16205,Vermont,50,15487,207,16.7,Democrats,1,0
16206,Vermont,50,15686,207,16.7,Democrats,1,0
16207,Vermont,50,15819,207,16.7,Democrats,1,0
16208,Vermont,50,15964,208,16.7,Democrats,1,0
16209,Vermont,50,16083,208,16.7,Democrats,1,0
16210,Vermont,50,16199,208,16.7,Democrats,1,0
16211,Vermont,50,16286,211,16.7,Democrats,1,0
16212,Vermont,50,16371,211,16.7,Democrats,1,0
16213,Vermont,50,16500,211,16.7,Democrats,1,0
16214,Vermont,50,16623,212,16.7,Democrats,1,0
16215,Vermont,50,16698,214,16.7,Democrats,1,0
16216,Vermont,50,16890,214,16.7,Democrats,1,0
16217,Vermont,50,16992,214,16.7,Democrats,1,0
16218,Vermont,50,17047,215,16.7,Democrats,1,0
16219,Vermont,50,17106,217,16.7,Democrats,1,0
16220,Vermont,50,17247,217,16.7,Democrats,1,0
16221,Vermont,50,17393,217,16.7,Democrats,1,0
16222,Vermont,50,17555,219,16.7,Democrats,1,0
16223,Vermont,50,17740,219,16.7,Democrats,1,0
16224,Vermont,50,17839,219,16.7,Democrats,1,0
16225,Vermont,50,17933,220,16.7,Democrats,1,0
16226,Vermont,50,18028,222,16.7,Democrats,1,0
16227,Vermont,50,18215,223,16.7,Democrats,1,0
16228,Vermont,50,18498,224,16.7,Democrats,1,0
16229,Vermont,50,18623,224,16.7,Democrats,1,0
16230,Vermont,50,18820,225,16.7,Democrats,1,0
16231,Vermont,50,19002,225,16.7,Democrats,1,0
16232,Vermont,50,19109,225,16.7,Democrats,1,0
16233,Vermont,50,19275,227,16.7,Democrats,1,0
16234,Vermont,50,19523,227,16.7,Democrats,1,0
16235,Vermont,50,19755,228,16.7,Democrats,1,0
16236,Vermont,50,19905,229,16.7,Democrats,1,0
16237,Vermont,50,20149,229,16.7,Democrats,1,0
16238,Vermont,50,20267,229,16.7,Democrats,1,0
16239,Vermont,50,20373,229,16.7,Democrats,1,0
16240,Vermont,50,20442,230,16.7,Democrats,1,0
16241,Vermont,50,20669,230,16.7,Democrats,1,0
16242,Vermont,50,20815,231,16.7,Democrats,1,0
16243,Vermont,50,20965,231,16.7,Democrats,1,0
16244,Vermont,50,21202,231,16.7,Democrats,1,0
16245,Vermont,50,21291,233,16.7,Democrats,1,0
16246,Vermont,50,21388,233,16.7,Democrats,1,0
16247,Vermont,50,21488,237,16.7,Democrats,1,0
16248,Vermont,50,21664,240,16.7,Democrats,1,0
16249,Vermont,50,21803,242,16.7,Democrats,1,0
16250,Vermont,50,21869,242,16.7,Democrats,1,0
16251,Vermont,50,22016,242,16.7,Democrats,1,0
16252,Vermont,50,22112,242,16.7,Democrats,1,0
16253,Vermont,50,22112,242,16.7,Democrats,1,0
16254,Vermont,50,22238,243,16.7,Democrats,1,0
16255,Vermont,50,22325,243,16.7,Democrats,1,0
16256,Vermont,50,22416,243,16.7,Democrats,1,0
16257,Vermont,50,22479,244,16.7,Democrats,1,0
16258,Vermont,50,22576,244,16.7,Democrats,1,0
16259,Vermont,50,22617,244,16.7,Democrats,1,0
16260,Vermont,50,22675,245,16.7,Democrats,1,0
16261,Vermont,50,22723,246,16.7,Democrats,1,0
16262,Vermont,50,22824,246,16.7,Democrats,1,0
16263,Vermont,50,22952,246,16.7,Democrats,1,0
16264,Vermont,50,23032,247,16.7,Democrats,1,0
16265,Vermont,50,23126,247,16.7,Democrats,1,0
16266,Vermont,50,23158,248,16.7,Democrats,1,0
16267,Vermont,50,23191,248,16.7,Democrats,1,0
16268,Vermont,50,23247,248,16.7,Democrats,1,0
16269,Vermont,50,23296,249,16.7,Democrats,1,0
16270,Vermont,50,23393,249,16.7,Democrats,1,0
16271,Vermont,50,23445,249,16.7,Democrats,1,0
16272,Vermont,50,23486,249,16.7,Democrats,1,0
16273,Vermont,50,23541,249,16.7,Democrats,1,0
16274,Vermont,50,23606,251,16.7,Democrats,1,0
16275,Vermont,50,23651,252,16.7,Democrats,1,0
16276,Vermont,50,23724,252,16.7,Democrats,1,0
16277,Vermont,50,23792,252,16.7,Democrats,1,0
16278,Vermont,50,23847,252,16.7,Democrats,1,0
16279,Vermont,50,23883,252,16.7,Democrats,1,0
16280,Vermont,50,23912,252,16.7,Democrats,1,0
16281,Vermont,50,23945,254,16.7,Democrats,1,0
16282,Vermont,50,23988,255,16.7,Democrats,1,0
16283,Vermont,50,24026,255,16.7,Democrats,1,0
16284,Vermont,50,24065,255,16.7,Democrats,1,0
16285,Vermont,50,24084,255,16.7,Democrats,1,0
16286,Vermont,50,24106,255,16.7,Democrats,1,0
16287,Vermont,50,24127,255,16.7,Democrats,1,0
16288,Vermont,50,24136,255,16.7,Democrats,1,0
16289,Vermont,50,24162,255,16.7,Democrats,1,0
16290,Vermont,50,24182,255,16.7,Democrats,1,0
16291,Vermont,50,24190,255,16.7,Democrats,1,0
16292,Vermont,50,24200,255,16.7,Democrats,1,0
16293,Vermont,50,24209,255,16.7,Democrats,1,0
16294,Vermont,50,24220,255,16.7,Democrats,1,0
16295,Vermont,50,24224,255,16.7,Democrats,1,0
16296,Vermont,50,24232,255,16.7,Democrats,1,0
16297,Vermont,50,24240,255,16.7,Democrats,1,0
16298,Vermont,50,24252,256,16.7,Democrats,1,0
16299,Vermont,50,24252,256,16.7,Democrats,1,0
16300,Vermont,50,24252,256,16.7,Democrats,1,0
16301,Vermont,50,24282,256,16.7,Democrats,1,0
16302,Vermont,50,24295,256,16.7,Democrats,1,0
16303,Vermont,50,24300,256,16.7,Democrats,1,0
16304,Vermont,50,24314,256,16.7,Democrats,1,0
16305,Vermont,50,24320,256,16.7,Democrats,1,0
16306,Vermont,50,24320,256,16.7,Democrats,1,0
16307,Vermont,50,24320,256,16.7,Democrats,1,0
16308,Vermont,50,24331,256,16.7,Democrats,1,0
16309,Vermont,50,24339,256,16.7,Democrats,1,0
16310,Vermont,50,24348,256,16.7,Democrats,1,0
16311,Vermont,50,24357,256,16.7,Democrats,1,0
16312,Vermont,50,24360,256,16.7,Democrats,1,0
16313,Vermont,50,24360,256,16.7,Democrats,1,0
16314,Vermont,50,24360,256,16.7,Democrats,1,0
16315,Vermont,50,24368,256,16.7,Democrats,1,0
16316,Vermont,50,24371,256,16.7,Democrats,1,0
16317,Vermont,50,24379,256,16.7,Democrats,1,0
16318,Vermont,50,24385,256,16.7,Democrats,1,0
16319,Vermont,50,24392,256,16.7,Democrats,1,0
16320,Vermont,50,24392,256,16.7,Democrats,1,0
16321,Vermont,50,24392,256,16.7,Democrats,1,0
16322,Vermont,50,24402,256,16.7,Democrats,1,0
16323,Vermont,50,24406,256,16.7,Democrats,1,0
16324,Vermont,50,24410,256,16.7,Democrats,1,0
16325,Vermont,50,24412,257,16.7,Democrats,1,0
16326,Vermont,50,24419,258,16.7,Democrats,1,0
16327,Vermont,50,24419,258,16.7,Democrats,1,0
16328,Vermont,50,24419,258,16.7,Democrats,1,0
16329,Vermont,50,24419,258,16.7,Democrats,1,0
16330,Vermont,50,24433,258,16.7,Democrats,1,0
16331,Vermont,50,24440,258,16.7,Democrats,1,0
16332,Vermont,50,24445,258,16.7,Democrats,1,0
16333,Vermont,50,24457,258,16.7,Democrats,1,0
16334,Vermont,50,24457,258,16.7,Democrats,1,0
16335,Vermont,50,24457,258,16.7,Democrats,1,0
